precinct,name,street,city,state,zip,geo_longitude,geo_latitude,geo_accuracy,notes,directions
421,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422",Located on the east side of congress avenue between riverside and oltorf.
422,Congress Avenue Baptist Church,1511 South Congress Ave,Austin,TX,78704,-97.749465,30.248256,house,"Combined precincts 421, 422",Located on the east side of congress avenue between riverside and oltorf.
423,Montopolis Recreation Center,1200 Montopolis Drive,Austin,TX,78741,-97.70022,30.232166,house,,"From hwy 183 south, and then southwest on montopolis dr.-or- from ih 35 south, east on east riverside dr, north on montopolis dr."
424,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
433,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
442,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
425,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446","From ih-35 south, west on east ben white blvd that turns to west ben white blvd, south on south 1st st, and then west on west st. elmo street."
446,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446","From ih-35 south, west on east ben white blvd that turns to west ben white blvd, south on south 1st st, and then west on west st. elmo street."
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
428,Mexican American Cultural Center,600 River Street,Austin,TX,78701,-97.74017,30.25814,house,,""
429,Dan Ruiz Public Library,1600 Grove Blvd,Austin,TX,78744,-97.706665,30.229213,house,,"From ih 35 north, east on e riverside drive, then north on grove blvd. -or- from hwy 71 east, west on riverside drive and then north on grove blvd."
430,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461",From highway 290 go north on manchaca east on prather lane
461,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461",From highway 290 go north on manchaca east on prather lane
431,Baty Elementary School,2101 Faro Drive,Austin,TX,78741,-97.713309,30.227327,house,,"Go west of hwy 71 on riverside drive, then north on faro drive."
432,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
434,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
438,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
424,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
433,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
442,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
432,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
434,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
438,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
408,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435","From ih-35 south, go west on west slaughter lane, and then north on manchaca road."
435,Southwest Church Of Christ,8900 Manchaca Road,Austin,TX,78748,-97.818639,30.183882,house,"Combined precincts 408, 435","From ih-35 south, go west on west slaughter lane, and then north on manchaca road."
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
437,Twin Oaks Library,1800 South 5th Street,Suatin,TX,78704,-97.762267,30.248939,house,,Located on the northwest corner of mary street and south 5th street.
432,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
434,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
438,Sanchez Elementary School,73 San Marcos Street,Austin,TX,78702,-97.735593,30.257981,house,"Combined precincts 432, 434, 438","From ih-35 south, east on east cesar chavez street and then south san marcos street."
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
440,Cityview At The Park Apartments,2000 Woodward Street,Austin,TX,78741,-97.743752,30.218328,house,,Travel north on woodward st from ben white blvd. cityview is located on the east side of woodward street.
410,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441",The church is located on the southside of the ben white blvd access road between south 1st street and south congress avenue.
441,St Johns Lutheran Church,409 W Ben White Blvd,Austin,TX,78704,-97.76809,30.224238,house,"Combined precincts 410, 441",The church is located on the southside of the ben white blvd access road between south 1st street and south congress avenue.
424,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
433,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
442,South Austin Recreation Center,1100 Cumberland Drive,Austin,TX,78704,-97.768611,30.241375,house,"Combined precincts 424, 433, 442",From i35 exit oltorf and head west. turn left on first street then right on cumberland drive.
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
426,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
427,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
436,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
439,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
444,Cantu/pan Am Recreation Center,2100 East 3rd Street,Austin,TX,78702,-97.720862,30.257918,house,"Combined precincts 426, 427, 436, 439, 444",From i35 exit cesar chavez and head east. take a left (north) at robert t. martinez jr. street and go two blocks. at third street take a left (west). recreation center is one block on the right.
425,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446","From ih-35 south, west on east ben white blvd that turns to west ben white blvd, south on south 1st st, and then west on west st. elmo street."
446,St Elmo Elementary School,600 West St Elmo Rd,Austin,TX,78745,-97.773358,30.221312,house,"Combined precincts 425, 446","From ih-35 south, west on east ben white blvd that turns to west ben white blvd, south on south 1st st, and then west on west st. elmo street."
447,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
451,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
463,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
413,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
418,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
448,Langford Elementary School,2206 Blue Meadow Drive,Austin,TX,78744,-97.764424,30.181722,house,"Combined precincts 413, 418, 448","From ih-35 south, east on east william cannon drive, south on bluff springs road, and then east on blue meadow drive."
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
447,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
451,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
463,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
405,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
443,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
450,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
452,Dove Springs Rec Center,5801 Ainez Dr,Austin,TX,78744,-97.739595,30.18743,house,"Combined precincts 405, 443, 450, 452","From ih 35 south, east on east wm cannon, north on south pleasan valley, following the right fork that becomes nuckols crossing, then east on escuelita dr and then north on ainez dr."
412,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454",On the southwest corner of manchaca and ben white
454,Randalls Ben White And Manchaca,2025 W Ben White Blvd,Austin,TX,78704,-97.789499,30.23008,house,"Combined precincts 412, 454",On the southwest corner of manchaca and ben white
458,Mockingbird Post Office,7310 Manchaca Road,Austin,TX,78745,-97.80864,30.198201,house,,On the west side of manchaca in between william cannon and slaughter.
460,Acc South Austin Campus,1820 Stassney Lane,Austin,TX,78745,-97.796133,30.214985,house,,On the corner of manchaca and stassney across from crocket high school.
430,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461",From highway 290 go north on manchaca east on prather lane
461,Ann Richards School,2206 Prather Lane,Austin,TX,78704,-97.788405,30.235415,house,"Combined precincts 430, 461",From highway 290 go north on manchaca east on prather lane
447,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
451,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
463,Williams Elementary School,500 Mairo Street,Austin,TX,78748,-97.792241,30.181038,house,"Combined precincts 447, 451, 463","From ih-35 south, west on west slaughter lane, north on south 1st street, and then east on mairo street. note: polling place is located on mairo street between slaughter lane and dittmar road."
